,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
384,0.093953462368736,B-,-115,4.5,True,6.0,4.287867965644036,4.0,under,DK NJ,Pirates,Martin Perez,strikeouts
385,-0.152646707108492,F,-110,4.5,False,1.0,4.712132034355964,4.0,over,DK NJ,Pirates,Martin Perez,strikeouts
386,0.087552779629243,B-,-118,4.5,True,5.0,4.075735931288072,4.0,under,FanDuel NJ,Pirates,Martin Perez,strikeouts
387,-0.148067952529737,F,-108,4.5,False,1.0,4.712132034355964,4.0,over,FanDuel NJ,Pirates,Martin Perez,strikeouts
390,0.105027659489444,B,-110,4.5,True,6.0,4.287867965644036,4.0,under,PointsBet NJ,Pirates,Martin Perez,strikeouts
391,-0.174291728753513,F,-120,4.5,False,1.0,4.924264068711928,4.0,over,PointsBet NJ,Pirates,Martin Perez,strikeouts
392,0.093953462368736,B-,-115,4.5,True,6.0,4.287867965644036,4.0,under,bet365 NJ,Pirates,Martin Perez,strikeouts
393,-0.1637209042292,F,-115,4.5,False,1.0,4.712132034355964,4.0,over,bet365 NJ,Pirates,Martin Perez,strikeouts
10,0.03020371457101,C,-160,4.5,True,7.0,5.136396103067892,5.52,over,Best Odds,Diamondbacks,Merrill Kelly,strikeouts
11,-0.090032774400069,F,125,4.5,False,2.0,4.924264068711928,5.52,under,Best Odds,Diamondbacks,Merrill Kelly,strikeouts
15,0.03020371457101,C,-160,4.5,True,7.0,5.136396103067892,5.52,over,BetMGM NJ,Diamondbacks,Merrill Kelly,strikeouts
14,-0.090032774400069,F,125,4.5,False,2.0,4.924264068711928,5.52,under,BetMGM NJ,Diamondbacks,Merrill Kelly,strikeouts
13,0.03020371457101,C,-160,4.5,True,7.0,5.136396103067892,5.52,over,DK NJ,Diamondbacks,Merrill Kelly,strikeouts
12,-0.090032774400069,F,125,4.5,False,2.0,4.924264068711928,5.52,under,DK NJ,Diamondbacks,Merrill Kelly,strikeouts
17,-0.013159020632991,D+,-160,4.5,True,5.0,5.136396103067892,5.25,over,PointsBet NJ,Diamondbacks,Merrill Kelly,strikeouts
16,-0.056771049297078,F,120,4.5,False,4.0,4.924264068711928,5.25,under,PointsBet NJ,Diamondbacks,Merrill Kelly,strikeouts
197,-0.003119852117662,D+,125,3.5,True,5.0,3.874165738677394,3.96,under,Best Odds,Rangers,Michael Lorenzen,strikeouts
196,-0.056709207711397,F,-160,3.5,False,5.0,4.061248608016091,3.96,over,Best Odds,Rangers,Michael Lorenzen,strikeouts
205,-0.003119852117662,D+,125,3.5,True,5.0,3.874165738677394,3.96,under,BetMGM NJ,Rangers,Michael Lorenzen,strikeouts
204,-0.056709207711397,F,-160,3.5,False,5.0,4.061248608016091,3.96,over,BetMGM NJ,Rangers,Michael Lorenzen,strikeouts
202,-0.007105900946761,D+,123,3.5,True,5.0,3.874165738677394,3.96,under,BetRivers NJ,Rangers,Michael Lorenzen,strikeouts
203,-0.063966101760744,F,-165,3.5,False,4.0,4.248331477354788,3.96,over,BetRivers NJ,Rangers,Michael Lorenzen,strikeouts
210,,,-169,3.5,,,,,over,Caesars NJ,Rangers,Michael Lorenzen,strikeouts
211,,,123,3.5,,,,,under,Caesars NJ,Rangers,Michael Lorenzen,strikeouts
198,0.057285827706181,C+,130,3.5,True,6.0,3.874165738677394,3.71,under,DK NJ,Rangers,Michael Lorenzen,strikeouts
199,-0.114709945835795,F,-165,3.5,False,2.0,4.248331477354788,3.71,over,DK NJ,Rangers,Michael Lorenzen,strikeouts
200,-0.025965127299386,D,114,3.5,True,3.0,3.687082869338697,3.96,under,FanDuel NJ,Rangers,Michael Lorenzen,strikeouts
201,-0.034820527286132,D,-146,3.5,False,5.0,4.061248608016091,3.96,over,FanDuel NJ,Rangers,Michael Lorenzen,strikeouts
206,0.014010565864275,C-,-165,4.5,True,3.0,3.651471862576144,3.96,under,PointsBet NJ,Rangers,Michael Lorenzen,strikeouts
207,-0.081096519742681,F,125,4.5,False,5.0,4.075735931288072,3.96,over,PointsBet NJ,Rangers,Michael Lorenzen,strikeouts
208,0.00654198363113,C-,130,3.5,True,5.0,3.874165738677394,3.96,under,bet365 NJ,Rangers,Michael Lorenzen,strikeouts
209,-0.056709207711397,F,-160,3.5,False,5.0,4.061248608016091,3.96,over,bet365 NJ,Rangers,Michael Lorenzen,strikeouts
93,0.02768665357724,C,-101,3.5,True,4.0,3.312917130661303,3.53,under,Best Odds,Nationals,Mitchell Parker,strikeouts
92,-0.083745644337724,F,-124,3.5,False,3.0,3.874165738677394,3.53,over,Best Odds,Nationals,Mitchell Parker,strikeouts
100,0.017979093815075,C-,-105,3.5,True,4.0,3.312917130661303,3.53,under,BetMGM NJ,Nationals,Mitchell Parker,strikeouts
101,-0.085729771321851,F,-125,3.5,False,3.0,3.874165738677394,3.53,over,BetMGM NJ,Nationals,Mitchell Parker,strikeouts
98,0.010943446535526,C-,-108,3.5,True,4.0,3.312917130661303,3.53,under,BetRivers NJ,Nationals,Mitchell Parker,strikeouts
99,-0.079723765315845,F,-122,3.5,False,3.0,3.874165738677394,3.53,over,BetRivers NJ,Nationals,Mitchell Parker,strikeouts
107,0.022785053204719,C-,-103,3.5,True,4.0,3.312917130661303,3.53,under,Caesars NJ,Nationals,Mitchell Parker,strikeouts
106,-0.100989666410072,F,-133,3.5,False,3.0,3.874165738677394,3.53,over,Caesars NJ,Nationals,Mitchell Parker,strikeouts
94,0.042369337717515,C,105,3.5,True,6.0,3.687082869338697,3.53,under,DK NJ,Nationals,Mitchell Parker,strikeouts
95,-0.095391607070643,F,-130,3.5,False,3.0,3.874165738677394,3.53,over,DK NJ,Nationals,Mitchell Parker,strikeouts
96,0.010943446535526,C-,-108,3.5,True,4.0,3.312917130661303,3.53,under,FanDuel NJ,Nationals,Mitchell Parker,strikeouts
97,-0.07145861943602,F,-118,3.5,False,3.0,3.874165738677394,3.53,over,FanDuel NJ,Nationals,Mitchell Parker,strikeouts
102,0.042369337717515,C,105,3.5,True,6.0,3.687082869338697,3.53,under,PointsBet NJ,Nationals,Mitchell Parker,strikeouts
103,-0.113507549099628,F,-140,3.5,False,2.0,4.061248608016091,3.53,over,PointsBet NJ,Nationals,Mitchell Parker,strikeouts
104,0.065057936696528,C+,115,3.5,True,6.0,3.687082869338697,3.53,under,bet365 NJ,Nationals,Mitchell Parker,strikeouts
105,-0.122010950460173,F,-145,3.5,False,2.0,4.061248608016091,3.53,over,bet365 NJ,Nationals,Mitchell Parker,strikeouts
410,0.129453766394408,B+,120,4.5,True,8.0,4.924264068711928,4.23,under,Best Odds,White Sox,Nick Nastrini,strikeouts
411,-0.190298433538287,F,-154,4.5,False,1.0,5.136396103067892,4.23,over,Best Odds,White Sox,Nick Nastrini,strikeouts
416,0.139554776495418,B+,125,4.5,True,8.0,4.924264068711928,4.23,under,BetMGM NJ,White Sox,Nick Nastrini,strikeouts
417,-0.199383836324477,F,-160,4.5,False,1.0,5.136396103067892,4.23,over,BetMGM NJ,White Sox,Nick Nastrini,strikeouts
420,0.125283624609587,B+,118,4.5,True,8.0,4.924264068711928,4.23,under,Caesars NJ,White Sox,Nick Nastrini,strikeouts
421,-0.203771084057733,F,-163,4.5,False,0.0,5.348528137423856,4.23,over,Caesars NJ,White Sox,Nick Nastrini,strikeouts
412,0.139554776495418,B+,125,4.5,True,8.0,4.924264068711928,4.23,under,DK NJ,White Sox,Nick Nastrini,strikeouts
413,-0.199383836324477,F,-160,4.5,False,1.0,5.136396103067892,4.23,over,DK NJ,White Sox,Nick Nastrini,strikeouts
414,0.129453766394408,B+,120,4.5,True,8.0,4.924264068711928,4.23,under,FanDuel NJ,White Sox,Nick Nastrini,strikeouts
415,-0.190298433538287,F,-154,4.5,False,1.0,5.136396103067892,4.23,over,FanDuel NJ,White Sox,Nick Nastrini,strikeouts
418,0.14921661224421,B+,130,4.5,True,8.0,4.924264068711928,4.23,under,bet365 NJ,White Sox,Nick Nastrini,strikeouts
419,-0.199383836324477,F,-160,4.5,False,1.0,5.136396103067892,4.23,over,bet365 NJ,White Sox,Nick Nastrini,strikeouts
332,0.06681126405096,C+,-128,3.5,True,8.0,3.874165738677394,4.33,over,Best Odds,Rockies,Peter Lambert,strikeouts
333,-0.12821477282289,F,-100,3.5,False,0.0,3.5,4.33,under,Best Odds,Rockies,Peter Lambert,strikeouts
335,0.06681126405096,C+,-128,3.5,True,8.0,3.874165738677394,4.33,over,FanDuel NJ,Rockies,Peter Lambert,strikeouts
334,-0.12821477282289,F,-100,3.5,False,0.0,3.5,4.33,under,FanDuel NJ,Rockies,Peter Lambert,strikeouts
241,-0.02043751462401,D+,105,3.5,True,4.0,3.687082869338697,3.83,under,Best Odds,Athletics,Ross Stripling,strikeouts
240,-0.040016936074343,D,-134,3.5,False,5.0,3.874165738677394,3.83,over,Best Odds,Athletics,Ross Stripling,strikeouts
246,0.064006185275623,C+,105,3.5,True,6.0,3.687082869338697,3.43,under,BetMGM NJ,Athletics,Ross Stripling,strikeouts
247,-0.135144396657736,F,-140,3.5,False,1.0,4.061248608016091,3.43,over,BetMGM NJ,Athletics,Ross Stripling,strikeouts
252,0.061614984893031,C+,104,3.5,True,6.0,3.687082869338697,3.43,under,Caesars NJ,Athletics,Ross Stripling,strikeouts
253,-0.138587922828535,F,-142,3.5,False,1.0,4.061248608016091,3.43,over,Caesars NJ,Athletics,Ross Stripling,strikeouts
242,0.075620587133927,B-,110,3.5,True,6.0,3.687082869338697,3.43,under,DK NJ,Athletics,Ross Stripling,strikeouts
243,-0.135144396657736,F,-140,3.5,False,1.0,4.061248608016091,3.43,over,DK NJ,Athletics,Ross Stripling,strikeouts
245,-0.0287708721967,D,-128,3.5,True,5.0,3.874165738677394,3.83,over,FanDuel NJ,Athletics,Ross Stripling,strikeouts
244,-0.03263263657523,D,-100,3.5,False,3.0,3.5,3.83,under,FanDuel NJ,Athletics,Ross Stripling,strikeouts
248,-0.02043751462401,D+,105,3.5,True,4.0,3.687082869338697,3.83,under,PointsBet NJ,Athletics,Ross Stripling,strikeouts
249,-0.050700696758103,F,-140,3.5,False,4.0,4.061248608016091,3.83,over,PointsBet NJ,Athletics,Ross Stripling,strikeouts
250,-0.02043751462401,D+,105,3.5,True,4.0,3.687082869338697,3.83,under,bet365 NJ,Athletics,Ross Stripling,strikeouts
251,-0.041835448531153,D,-135,3.5,False,5.0,3.874165738677394,3.83,over,bet365 NJ,Athletics,Ross Stripling,strikeouts
165,0.008104600662743,C-,-112,4.5,True,6.0,4.712132034355964,4.87,over,Best Odds,Royals,Seth Lugo,strikeouts
164,-0.064708374247649,F,-112,4.5,False,2.0,4.287867965644036,4.87,under,Best Odds,Royals,Seth Lugo,strikeouts
173,-0.024211365503976,D+,105,4.5,True,4.0,4.712132034355964,4.87,under,BetMGM NJ,Royals,Seth Lugo,strikeouts
172,-0.046926845878137,D,-140,4.5,False,4.0,5.136396103067892,4.87,over,BetMGM NJ,Royals,Seth Lugo,strikeouts
171,-0.004877916214529,D+,-118,4.5,True,5.0,4.924264068711928,4.87,over,BetRivers NJ,Royals,Seth Lugo,strikeouts
170,-0.066922919380079,F,-113,4.5,False,2.0,4.287867965644036,4.87,under,BetRivers NJ,Royals,Seth Lugo,strikeouts
178,-0.031455992405691,D,102,4.5,True,4.0,4.712132034355964,4.87,under,Caesars NJ,Royals,Seth Lugo,strikeouts
179,-0.0451834707038,D,-139,4.5,False,4.0,5.136396103067892,4.87,over,Caesars NJ,Royals,Seth Lugo,strikeouts
166,-0.024211365503976,D+,105,4.5,True,4.0,4.712132034355964,4.87,under,DK NJ,Royals,Seth Lugo,strikeouts
167,-0.028810903849152,D,-130,4.5,False,5.0,4.924264068711928,4.87,over,DK NJ,Royals,Seth Lugo,strikeouts
169,0.008104600662743,C-,-112,4.5,True,6.0,4.712132034355964,4.87,over,FanDuel NJ,Royals,Seth Lugo,strikeouts
168,-0.064708374247649,F,-112,4.5,False,2.0,4.287867965644036,4.87,under,FanDuel NJ,Royals,Seth Lugo,strikeouts
174,-0.024211365503976,D+,105,4.5,True,4.0,4.712132034355964,4.87,under,PointsBet NJ,Royals,Seth Lugo,strikeouts
175,-0.046926845878137,D,-140,4.5,False,4.0,5.136396103067892,4.87,over,PointsBet NJ,Royals,Seth Lugo,strikeouts
177,-0.028810903849152,D,-130,4.5,True,5.0,4.924264068711928,4.87,over,bet365 NJ,Royals,Seth Lugo,strikeouts
176,-0.036406487455196,D,100,4.5,False,3.0,4.5,4.87,under,bet365 NJ,Royals,Seth Lugo,strikeouts
0,,,-160,2.5,,,,,over,Best Odds,Diamondbacks,Slade Cecconi,strikeouts
1,,,125,2.5,,,,,under,Best Odds,Diamondbacks,Slade Cecconi,strikeouts
4,,,125,2.5,,,,,under,BetMGM NJ,Diamondbacks,Slade Cecconi,strikeouts
5,,,-160,2.5,,,,,over,BetMGM NJ,Diamondbacks,Slade Cecconi,strikeouts
2,,,125,2.5,,,,,under,DK NJ,Diamondbacks,Slade Cecconi,strikeouts
3,,,-160,2.5,,,,,over,DK NJ,Diamondbacks,Slade Cecconi,strikeouts
6,,,120,2.5,,,,,under,PointsBet NJ,Diamondbacks,Slade Cecconi,strikeouts
7,,,-160,2.5,,,,,over,PointsBet NJ,Diamondbacks,Slade Cecconi,strikeouts
8,,,130,2.5,,,,,under,bet365 NJ,Diamondbacks,Slade Cecconi,strikeouts
9,,,-160,2.5,,,,,over,bet365 NJ,Diamondbacks,Slade Cecconi,strikeouts
123,0.021784463816255,C-,114,4.5,True,5.0,4.712132034355964,4.73,under,Best Odds,Cardinals,Sonny Gray,strikeouts
122,-0.079238117868653,F,-144,4.5,False,3.0,5.136396103067892,4.73,over,Best Odds,Cardinals,Sonny Gray,strikeouts
128,0.034528728896969,C,120,4.5,True,6.0,4.924264068711928,4.73,under,BetMGM NJ,Cardinals,Sonny Gray,strikeouts
129,-0.096917320697325,F,-155,4.5,False,3.0,5.136396103067892,4.73,over,BetMGM NJ,Cardinals,Sonny Gray,strikeouts
133,0.012883707251947,C-,110,4.5,True,5.0,4.712132034355964,4.73,under,Caesars NJ,Cardinals,Sonny Gray,strikeouts
132,-0.090667808940431,F,-151,4.5,False,3.0,5.136396103067892,4.73,over,Caesars NJ,Cardinals,Sonny Gray,strikeouts
125,-0.006128628334758,D+,-150,4.5,True,5.0,5.136396103067892,5.2,over,DK NJ,Cardinals,Sonny Gray,strikeouts
124,-0.058987650735009,F,115,4.5,False,3.0,4.712132034355964,5.2,under,DK NJ,Cardinals,Sonny Gray,strikeouts
126,0.021784463816255,C-,114,4.5,True,5.0,4.712132034355964,4.73,under,FanDuel NJ,Cardinals,Sonny Gray,strikeouts
127,-0.079238117868653,F,-144,4.5,False,3.0,5.136396103067892,4.73,over,FanDuel NJ,Cardinals,Sonny Gray,strikeouts
130,0.012883707251947,C-,110,4.5,True,5.0,4.712132034355964,4.73,under,PointsBet NJ,Cardinals,Sonny Gray,strikeouts
131,-0.080910918136301,F,-145,4.5,False,3.0,5.136396103067892,4.73,over,PointsBet NJ,Cardinals,Sonny Gray,strikeouts
268,-0.02023578769209,D+,100,6.5,True,5.0,6.5,6.54,over,Best Odds,Guardians,Tanner Bibee,strikeouts
269,-0.039235577946677,D,-127,6.5,False,3.0,5.990098048640722,6.54,under,Best Odds,Guardians,Tanner Bibee,strikeouts
276,-0.025218757762455,D,-120,6.5,True,3.0,5.990098048640722,6.54,under,BetMGM NJ,Guardians,Tanner Bibee,strikeouts
277,-0.044045311501614,D,-110,6.5,False,4.0,6.754950975679639,6.54,over,BetMGM NJ,Guardians,Tanner Bibee,strikeouts
274,-0.02931376185746,D,-122,6.5,True,3.0,5.990098048640722,6.54,under,BetRivers NJ,Guardians,Tanner Bibee,strikeouts
275,-0.039466556922859,D,-108,6.5,False,4.0,6.754950975679639,6.54,over,BetRivers NJ,Guardians,Tanner Bibee,strikeouts
282,-0.00583056301881,D+,-111,6.5,True,4.0,6.245049024320361,6.54,under,Caesars NJ,Guardians,Tanner Bibee,strikeouts
283,-0.071805294418547,F,-123,6.5,False,4.0,7.009901951359278,6.54,over,Caesars NJ,Guardians,Tanner Bibee,strikeouts
270,-0.025218757762455,D,-120,6.5,True,3.0,5.990098048640722,6.54,under,DK NJ,Guardians,Tanner Bibee,strikeouts
271,-0.03243090964331,D,-105,6.5,False,4.0,6.754950975679639,6.54,over,DK NJ,Guardians,Tanner Bibee,strikeouts
273,-0.005672680895974,D+,106,6.5,True,6.0,6.245049024320361,6.54,over,FanDuel NJ,Guardians,Tanner Bibee,strikeouts
272,-0.052413784957483,F,-134,6.5,False,3.0,5.990098048640722,6.54,under,FanDuel NJ,Guardians,Tanner Bibee,strikeouts
279,-0.03243090964331,D,-105,6.5,True,4.0,6.754950975679639,6.54,over,PointsBet NJ,Guardians,Tanner Bibee,strikeouts
278,-0.035319767863466,D,-125,6.5,False,3.0,5.990098048640722,6.54,under,PointsBet NJ,Guardians,Tanner Bibee,strikeouts
280,-0.003573736117434,D+,-110,6.5,True,4.0,6.245049024320361,6.54,under,bet365 NJ,Guardians,Tanner Bibee,strikeouts
281,-0.065690333146635,F,-120,6.5,False,4.0,7.009901951359278,6.54,over,bet365 NJ,Guardians,Tanner Bibee,strikeouts
19,0.079107736275952,B-,-165,7.5,True,5.0,6.404554884989668,6.3,under,Best Odds,Dodgers,Tyler Glasnow,strikeouts
18,-0.156294700255368,F,120,7.5,False,3.0,6.952277442494834,6.3,over,Best Odds,Dodgers,Tyler Glasnow,strikeouts
24,0.04657683191681,C,-190,7.5,True,5.0,6.404554884989668,6.3,under,BetMGM NJ,Dodgers,Tyler Glasnow,strikeouts
25,-0.118415912376581,F,140,7.5,False,4.0,6.678416163742251,6.3,over,BetMGM NJ,Dodgers,Tyler Glasnow,strikeouts
31,0.041885300131683,C,-194,7.5,True,5.0,6.130693606237085,6.3,under,Caesars NJ,Dodgers,Tyler Glasnow,strikeouts
30,-0.120159287550918,F,139,7.5,False,4.0,6.678416163742251,6.3,over,Caesars NJ,Dodgers,Tyler Glasnow,strikeouts
21,0.035441006402973,C,-165,7.5,True,4.0,6.404554884989668,6.6,under,DK NJ,Dodgers,Tyler Glasnow,strikeouts
20,-0.112627970382389,F,120,7.5,False,4.0,6.952277442494834,6.6,over,DK NJ,Dodgers,Tyler Glasnow,strikeouts
23,0.012982863294999,C-,108,6.5,True,5.0,6.754950975679639,6.71,under,FanDuel NJ,Dodgers,Tyler Glasnow,strikeouts
22,-0.070023280504908,F,-136,6.5,False,4.0,7.009901951359278,6.71,over,FanDuel NJ,Dodgers,Tyler Glasnow,strikeouts
26,0.028635814994463,C,115,6.5,True,5.0,6.754950975679639,6.71,under,PointsBet NJ,Dodgers,Tyler Glasnow,strikeouts
27,-0.09375209406423,F,-150,6.5,False,3.0,7.264852927038917,6.71,over,PointsBet NJ,Dodgers,Tyler Glasnow,strikeouts
28,0.109912511016036,B,-145,7.5,True,6.0,6.678416163742251,6.3,under,bet365 NJ,Dodgers,Tyler Glasnow,strikeouts
29,-0.166865524779681,F,115,7.5,False,2.0,7.226138721247417,6.3,over,bet365 NJ,Dodgers,Tyler Glasnow,strikeouts
